movieId,degree,m_degree,f_degree
59995,3.894141078,3.80273618,3.958615468
95377,3.894141078,3.941597337,3.804850425
1873,3.894084839,3.921618459,3.86278997
2401,3.89320973,3.859824269,3.933302578
162414,3.893147307,4.116528008,3.745284308
85438,3.892963117,3.97493067,3.848343357
107771,3.892963117,3.99282761,3.771429439
6591,3.892963117,3.782437767,3.975919366
8340,3.892648888,3.91139484,3.879168944
7293,3.891704185,3.924484291,3.854069118
2626,3.891638935,4.183305602,3.599735738
2118,3.890708971,3.849896636,3.935893931
8972,3.890609272,3.845898851,3.926693255
3341,3.890554883,3.81655574,3.979674685
113741,3.89020436,3.875059654,3.909966413
78349,3.889690022,3.779516218,4.041136758
45,3.888935454,3.874842434,3.894849537
49278,3.888294143,3.857315585,3.913321096
2682,3.888120493,3.815847856,3.997077007
4499,3.887706996,3.889654194,3.882702796
3658,3.887465335,3.447983519,4.271869874
5169,3.887465335,3.894141078,3.885934937
7043,3.887444537,4.116611203,3.657804811
1931,3.886968688,3.967127437,3.777514529
1392,3.88639055,3.955162804,3.802334443
6269,3.886260993,4.030504714,3.727337342
27834,3.886260993,4.191625069,3.657804811
55071,3.886260993,3.96739561,3.733421853
2689,3.886092623,3.008319467,4.413668671
3073,3.886092623,3.813865779,4.008201202
5619,3.886092623,3.636092623,4.135934937
6228,3.886092623,3.913865779,3.841534535
26055,3.886092623,3.761092623,4.010934937
26842,3.886092623,4.508319467,3.513668671
32525,3.886092623,4.136092623,3.635934937
74089,3.886092623,4.513865779,2.841534535
184997,3.886092623,3.713865779,4.174867869
81786,3.886092623,4.136092623,3.635934937
85777,3.886092623,4.011092623,3.760934937
105519,3.886092623,4.511092623,3.260934937
107412,3.886092623,4.261092623,3.510934937
110445,3.886092623,4.213865779,3.341534535
91233,3.886069513,3.524958402,4.24682583
109633,3.886069513,3.848686532,3.947707568
5888,3.886069513,3.413847291,4.357936941
6031,3.886069513,3.977731558,3.771869874
6460,3.886069513,3.894141078,3.876278996
7820,3.886069513,3.747180624,4.024603608
501,3.885884636,3.931912995,3.844077259
1643,3.885543418,3.841389351,3.932173567
115680,3.885378943,3.966583472,3.793739748
2085,3.884846532,3.867308644,3.895209994
5325,3.884809385,3.90820854,3.859538629
6461,3.884809385,3.80455945,3.982276289
95858,3.884618228,3.86056359,3.920362004
112290,3.884452459,3.86554948,3.899509312
2952,3.884420349,3.872018857,3.894442958
52042,3.884268849,3.802913019,3.955692476
33004,3.883929234,3.840354899,3.920632761
135143,3.883376739,3.908056018,3.867077427
477,3.883017076,3.752428848,3.99791242
27815,3.88277474,3.749178719,4.052487697
2071,3.882435257,3.829064133,3.962699714
3822,3.882204872,3.866611203,3.895415136
113862,3.882204872,4.038824181,3.699471478
111781,3.882081063,3.844781389,3.913190601
36517,3.882081063,3.851990704,3.911755795
5772,3.881637329,3.684268908,4.07825674
717,3.880546311,3.002773155,4.174867869
2304,3.880546311,3.502773155,4.008201202
4805,3.880546311,3.8416528,4.002733734
4825,3.880546311,4.174986134,3.002733734
5143,3.880546311,4.502773155,3.674867869
5664,3.880546311,3.502773155,4.008201202
6603,3.880546311,4.002773155,3.841534535
6801,3.880546311,3.8416528,4.002733734
6876,3.880546311,4.005546311,3.755467468
26073,3.880546311,3.508319467,5.002733734
26387,3.880546311,4.255546311,3.505467468
27515,3.880546311,4.008319467,3.502733734
27812,3.880546311,4.005546311,3.755467468
31408,3.880546311,4.002773155,3.841534535
32792,3.880546311,4.002773155,3.841534535
36850,3.880546311,3.502773155,4.008201202
44597,3.880546311,3.755546311,4.005467468
45658,3.880546311,3.755546311,4.005467468
53038,3.880546311,5.002773155,3.508201202
53138,3.880546311,3.502773155,4.008201202
55652,3.880546311,4.002773155,3.841534535
55851,3.880546311,4.255546311,3.505467468
59549,3.880546311,4.002773155,3.841534535
70032,3.880546311,4.005546311,3.755467468
72485,3.880546311,3.755546311,4.005467468
73051,3.880546311,3.508319467,5.002733734
82848,3.880546311,3.8416528,4.002733734
84407,3.880546311,4.005546311,3.755467468
91743,3.880546311,4.502773155,3.674867869
92236,3.880546311,4.005546311,3.755467468
96075,3.880546311,4.002773155,3.841534535
98956,3.880546311,3.505546311,4.255467468
5167,3.880546311,3.886092623,
27246,3.880546311,3.886092623,
67957,3.880546311,3.886092623,
76772,3.880546311,3.886092623,
6066,3.880546311,,3.885934937
32728,3.880546311,,3.885934937
114329,3.880546311,4.255546311,3.505467468
114700,3.880546311,4.005546311,3.755467468
127158,3.880546311,3.886092623,
129820,3.880546311,4.002773155,3.841534535
140160,3.880546311,4.505546311,3.255467468
141718,3.880546311,4.3416528,2.502733734
148036,3.880546311,3.674986134,4.502733734
151731,3.880546311,4.505546311,3.255467468
169760,3.880546311,4.174986134,3.002733734
161312,3.880546311,3.886092623,
52885,3.880146208,3.78277474,3.954135912
8042,3.87966322,3.960944721,3.768343357
7572,3.879090404,3.827694583,3.941006014
921,3.878925844,3.924778147,3.8268529
2305,3.878888721,3.709685246,4.341534535
4458,3.878888721,4.174986134,3.771869874
6358,3.878888721,4.162269233,3.385934937
6368,3.878888721,3.959685246,3.674867869
8121,3.878888721,4.011092623,3.804850425
25954,3.878888721,4.147185246,3.174867869
33358,3.878888721,3.761092623,3.947707568
87194,3.878888721,3.683305602,4.113668671
45720,3.878487434,3.933160379,3.814841408
9010,3.878109895,4.008264004,3.727846237
5608,3.877903147,3.88311148,3.870802578
7123,3.87774491,3.735650609,4.021849371
2721,3.877731558,3.959127949,3.733421853
3871,3.877326677,3.863431748,3.899979496
94070,3.877280555,3.933194675,3.814551566
167746,3.877101656,3.941597337,3.829674685
52328,3.876937131,3.871806248,3.878574287
3451,3.876725066,3.751602267,4.016635912
7647,3.876554947,4.233697804,3.519136139
2697,3.876513,4.090840661,3.727337342
7135,3.876513,3.636069513,4.146869874
26359,3.876513,4.233697804,3.627337342
41527,3.876513,3.636092623,3.958615468
164949,3.876513,4.022185246,3.74682583
5388,3.875700175,3.86262716,3.889002632
1419,3.875375422,3.841332821,3.907144158
3836,3.875362441,3.835926234,3.914307944
56145,3.875233528,3.852444999,3.893698742
97752,3.875153305,3.79534379,3.946165315
3094,3.87493067,3.794370493,3.966843708
3415,3.87493067,4.138120493,3.573986565
112623,3.874263334,3.82959369,3.926961613
8253,3.873576338,4.022139027,3.768343357
7934,3.873524967,3.889690022,3.85893931
7419,3.873094919,3.985453537,3.774934534
27731,3.873068695,3.6674678,4.02896999
48696,3.872877036,3.844032347,3.896620341
1730,3.872018857,3.90693407,3.8315953
3194,3.871171503,3.869990987,3.878323972
3546,3.871036195,3.71064308,4.06861673
7981,3.870973591,3.80046077,3.939948969
2988,3.870770936,3.327731558,4.193532306
3096,3.870770936,3.87493067,3.866138144
6268,3.870770936,3.919370493,3.80279835
8542,3.870770936,3.681681324,4.074000083
72386,3.870770936,3.985050169,3.793739748
72554,3.870770936,3.741611203,3.974339347
2075,3.870673061,3.789532066,3.974339347
7386,3.870666943,3.970302022,3.786102815
3569,3.870178975,4.029328896,3.721958973
1347,3.86990952,3.845466264,3.887649529
222,3.869354289,3.820278702,3.910791257
2488,3.869328896,3.829328896,3.908343357
43333,3.868450243,3.977731558,3.74682583
37857,3.86813041,3.737695627,3.997658497
2145,3.868071622,3.763509231,3.964734827
2166,3.867963117,4.169370493,3.669776289
7980,3.86782761,3.684268908,4.008343357
71450,3.867796966,3.959685246,3.843122705
48082,3.867767142,3.97261933,3.767154182
56757,3.867643964,3.867938824,3.86258905
5,3.867306835,3.923544717,3.798428442
3733,3.867170876,3.90820854,3.826544559
4571,3.866964151,3.943904256,3.777410082
137,3.866848902,4.413865779,2.505467468
5119,3.866848902,3.813865779,4.005467468
8119,3.866848902,4.011092623,3.674867869
8336,3.866848902,3.8416528,3.885934937
25755,3.866848902,4.261092623,3.341534535
25763,3.866848902,5.002773155,3.683069072
58554,3.866848902,3.761092623,4.008201202
63179,3.866848902,3.849972268,4.002733734
69574,3.866848902,4.386092623,3.174867869
74827,3.866848902,4.005546311,3.813668671
96966,3.866848902,4.016638935,3.002733734
2197,3.866848902,3.876554947,
4028,3.866611203,3.824944537,3.907804811
63072,3.866123036,3.853454119,3.877190047
4616,3.866052666,3.897060454,3.834525545
101525,3.866052666,3.890766347,3.852912077
1544,3.865955156,3.871086791,3.847884356
6286,3.86594146,3.735593933,4.023942955
60161,3.86594146,3.738362649,4.008343357
7894,3.865935246,3.662269233,4.024603608
7941,3.865935246,4.027731558,3.599735738
2912,3.86554948,3.968727047,3.74860828
3186,3.865313366,3.879749848,3.854640653
370,3.864482093,3.781326273,3.930726357
4996,3.864179359,4.013865779,3.771869874
6772,3.864179359,4.162269233,3.516402405
7217,3.864179359,3.766638935,3.947707568
8404,3.864179359,3.813865779,3.896869874
8712,3.864179359,4.261092623,3.691270275
26425,3.864179359,4.011092623,3.802381386
101415,3.864179359,3.636092623,3.969048052
87004,3.863865779,3.849972268,3.885934937
111387,3.863865779,3.513865779,4.213668671
4646,3.863865779,4.008319467,3.804850425
6123,3.863865779,4.305126376,2.841534535
8400,3.863865779,3.761092623,3.933069072
26713,3.863865779,3.516638935,4.385934937
55732,3.863865779,3.761092623,3.933069072
57502,3.863865779,3.662269233,4.341534535
160980,3.863789818,3.803635355,3.917858878
6299,3.863269778,4.056356688,3.710594024
7209,3.862974103,3.931681324,3.782804811
3547,3.862451469,3.757777441,3.977337342
50658,3.862451469,3.612974103,4.271869874
79553,3.862396006,3.820141034,3.898942955
104283,3.862396006,3.661027916,3.999736751
81564,3.862148237,3.992067728,3.730428487
7121,3.862114194,4.074512564,3.753109622
8879,3.861948431,4.049916805,3.728343357
8951,3.861727743,4.216583472,3.584615018
900,3.861075724,3.777883421,3.93923119
32898,3.860252752,4.017731884,3.620980168
2137,3.860220755,3.86507033,3.850579942
4299,3.859508946,3.918746533,3.793015402
61323,3.859508946,3.951124952,3.758714246
635,3.859328896,3.725948206,4.003109622
1027,3.859119257,3.844745337,3.867036963
84392,3.859061729,3.837927948,3.876686714
2139,3.858842288,3.814990888,3.901952824
824,3.858291735,3.584685246,4.077337342
4928,3.858264004,3.930463117,3.727337342
84187,3.858264004,3.911027916,3.782804811
1836,3.858194675,4.00532267,3.699967949
3859,3.857978249,3.841597337,3.896869874
3675,3.857601828,3.911346168,3.819974873
52973,3.857332497,3.760894152,3.948422347
943,3.856665658,3.818822982,3.906864501
81788,3.856665658,3.970505506,3.774934534
3811,3.856543441,4.035463769,3.681394985
78574,3.856264463,3.789590448,3.909463183
3581,3.855967178,3.855463117,3.85970085
8690,3.855967178,3.669370493,4.021429439
3985,3.85532154,3.612974103,3.988343357
6565,3.854774763,3.861613073,3.848584334
4903,3.854758199,3.977165939,3.696849371
1216,3.854676234,3.899904063,3.815224993
4190,3.854664448,3.870673061,3.834369874
27410,3.854664448,4.277731558,3.574339347
81158,3.854664448,4.075959259,3.681129422
42632,3.854434077,3.774076934,3.933687416
2237,3.854132001,3.683305602,3.969048052
3713,3.854132001,3.733697804,3.959369874
6008,3.854132001,4.162269233,3.584369874
6612,3.854132001,3.894141078,3.760934937
65225,3.854132001,2.886092623,4.211889259
1845,3.853971315,3.97629612,3.688466126
2394,3.853780932,3.81422892,3.886046642
2745,3.852915657,3.768537697,3.93061572
1151,3.852731558,3.897185246,3.824471478
3678,3.852731558,3.825620493,4.010934937
5470,3.852731558,4.116611203,3.459369874
6339,3.852731558,3.709685246,3.949471478
8600,3.852731558,3.985050169,3.691270275
5938,3.852252418,3.731870493,4.030071077
1649,3.851968159,3.806948735,3.92410588
6552,3.851803841,3.973800975,3.756219245
8984,3.851755655,3.785756572,3.906960001
5577,3.851725298,4.022912005,3.66614017
140110,3.851725298,3.825250844,3.8751211
5015,3.85160577,3.878079848,3.820661617
27660,3.851549403,3.888472915,3.810718081
31,3.850965608,3.944604879,3.757312435
1693,3.850613092,3.866112035,3.832762465
615,3.850555587,3.651435641,4.012489748
2022,3.850498211,3.833438977,3.87130301
67087,3.850085458,3.907919829,3.790134174
4119,3.849972268,3.913865779,3.804850425
99470,3.849972268,4.162269233,3.413668671
111235,3.849972268,4.030504714,2.002733734
6003,3.849411188,3.86490592,3.830781848
122926,3.849381855,3.925631883,3.813729002
58803,3.849297983,3.881642331,3.82302108
7060,3.848787374,3.941597337,3.771429439
110586,3.848787374,3.68989718,3.954674685
483,3.848686532,3.803231987,3.893707441
3559,3.848686532,3.90827787,3.777337342
2100,3.848542135,3.875344987,3.811916911
7062,3.847101236,3.516638935,4.030071077
165603,3.847101236,3.991611203,3.513668671
4329,3.847073536,3.738362649,3.968343357
121231,3.847014235,3.978657792,3.684349371
4356,3.846632064,3.711934357,3.984152625
4061,3.84639128,3.920722407,3.764687609
4102,3.845958811,3.757999952,3.934129153
1049,3.845943269,3.921540042,3.761255677
2323,3.845812534,3.913865779,3.760934937
6192,3.845812534,3.636092623,4.013668671
6201,3.845812534,3.913865779,3.760934937
7335,3.845812534,4.261092623,3.513668671
26116,3.845812534,3.761092623,3.913668671
32371,3.845812534,3.8416528,3.849735738
43832,3.845812534,4.261092623,3.513668671
107649,3.845812534,4.011092623,3.713668671
127196,3.845812534,4.136092623,3.613668671
6770,3.84577787,3.803231987,3.881692391
165551,3.845505506,3.918255898,3.782012028
2130,3.845406706,4.007999952,3.640081101
2565,3.845081269,3.909352468,3.775432604
93510,3.844109024,3.873227161,3.810851623
3169,3.844032347,3.682490987,4.015345361
3342,3.844032347,3.720505506,3.945888141
2921,3.84400163,3.782036399,3.909349371
5747,3.843993344,4.006052004,3.709644081
87304,3.843950558,3.899889073,3.771429439
4444,3.843743334,3.97493067,3.666434713
86320,3.843014667,3.808657792,3.874714566
3549,3.842889166,3.763274659,3.931182259
2371,3.84256584,3.860288807,3.819284316
4357,3.84239561,3.741597337,3.958615468
4322,3.842176234,3.830758259,3.853881902
4178,3.842163645,3.830463117,3.854762773
118880,3.842134454,3.651435641,4.266402405
102217,3.8416528,4.502773155,3.713668671
3192,3.8416528,3.505546311,4.010934937
3976,3.8416528,3.761092623,4.005467468
6409,3.8416528,4.002773155,3.813668671
6573,3.8416528,4.008319467,3.674867869
6644,3.8416528,3.755546311,3.885934937
8718,3.8416528,3.505546311,4.010934937
8752,3.8416528,4.502773155,3.713668671
25905,3.8416528,3.713865779,4.502733734
26051,3.8416528,4.3416528,3.341534535
26183,3.8416528,3.613865779,5.002733734
49265,3.8416528,4.005546311,3.760934937
53883,3.8416528,3.636092623,4.255467468
55417,3.8416528,3.002773155,4.013668671
57972,3.8416528,3.713865779,4.502733734
60818,3.8416528,3.813865779,4.002733734
54372,3.841583472,3.799916805,3.88254055
2366,3.84152459,3.874875914,3.80238746
2083,3.841389351,3.817281027,3.862364519
147,3.841264813,3.954331878,3.730285382
121,3.841261296,3.710584698,4.007672681
33639,3.841245493,4.036051026,3.709835688
54272,3.841075805,3.883304102,3.791956973
84273,3.840840661,3.508319467,3.939161986
6291,3.840173784,3.60532154,4.013384783
44788,3.840173784,3.915379129,3.773942955
45499,3.840057506,3.875076704,3.798314481
4465,3.839917597,3.811346168,3.86710927
452,3.839898149,3.983222407,3.729907052
170697,3.839898149,3.608222407,4.020229633
8376,3.839731719,3.824427411,3.84736361
5404,3.838641946,3.524958402,4.074471478
51884,3.838641946,4.247180624,3.532804811
34072,3.838140783,3.818878733,3.855647113
2618,3.837639573,3.666865987,4.105027467
27592,3.837639573,3.816528008,3.867223714
7158,3.837567177,3.850498211,3.822349691
579,3.837493066,4.002773155,3.755467468
652,3.837493066,3.502773155,4.005467468
1058,3.837493066,3.502773155,4.005467468
2591,3.837493066,3.755546311,4.002733734
4197,3.837493066,4.002773155,3.755467468
4244,3.837493066,3.002773155,4.255467468
5098,3.837493066,4.255546311,3.002733734
5259,3.837493066,4.002773155,3.755467468
6056,3.837493066,4.005546311,3.502733734
6065,3.837493066,3.755546311,4.002733734
6408,3.837493066,3.755546311,4.002733734
7129,3.837493066,4.255546311,3.002733734
7583,3.837493066,3.755546311,4.002733734
8385,3.837493066,4.255546311,3.002733734
8748,3.837493066,4.005546311,3.502733734
25792,3.837493066,4.002773155,3.755467468
25808,3.837493066,4.255546311,3.002733734
26399,3.837493066,3.505546311,4.502733734
26616,3.837493066,4.002773155,3.755467468
30723,3.837493066,4.002773155,3.755467468
33312,3.837493066,3.755546311,4.002733734
48501,3.837493066,4.255546311,3.002733734
51082,3.837493066,4.002773155,3.755467468
51402,3.837493066,3.002773155,4.255467468
57706,3.837493066,3.255546311,5.002733734
59382,3.837493066,4.255546311,3.002733734
69358,3.837493066,4.502773155,3.505467468
69438,3.837493066,3.502773155,4.005467468
70046,3.837493066,3.502773155,4.005467468
71442,3.837493066,5.002773155,3.255467468
72330,3.837493066,3.755546311,4.002733734
77154,3.837493066,3.755546311,4.002733734
77843,3.837493066,4.502773155,3.505467468
79807,3.837493066,4.002773155,3.755467468
80281,3.837493066,3.505546311,4.502733734
84248,3.837493066,5.002773155,3.255467468
96062,3.837493066,3.755546311,4.002733734
98022,3.837493066,3.502773155,4.005467468
98852,3.837493066,4.255546311,3.002733734
98973,3.837493066,3.502773155,4.005467468
99087,3.837493066,5.002773155,3.255467468
104089,3.837493066,3.002773155,4.255467468
4435,3.837493066,3.8416528,
26453,3.837493066,3.8416528,
83829,3.837493066,3.8416528,
93748,3.837493066,3.8416528,
95443,3.837493066,3.8416528,
97933,3.837493066,3.8416528,
6376,3.837493066,,3.841534535
7195,3.837493066,,3.841534535
27040,3.837493066,,3.841534535
48879,3.837493066,,3.841534535
58381,3.837493066,,3.841534535
58439,3.837493066,,3.841534535
65894,3.837493066,,3.841534535
69354,3.837493066,,3.841534535
88593,3.837493066,,3.841534535
